Date,Open,High,Low,Close,Volume
2021-09-23 00:00:00-04:00,120.44999694824219,120.44999694824219,120.44999694824219,120.44999694824219,0
2021-09-24 00:00:00-04:00,120.0999984741211,120.0999984741211,120.0999984741211,120.0999984741211,0
2021-09-27 00:00:00-04:00,120.2300033569336,120.2300033569336,120.2300033569336,120.2300033569336,0
2021-09-28 00:00:00-04:00,119.88999938964844,119.88999938964844,119.88999938964844,119.88999938964844,0
2021-09-29 00:00:00-04:00,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2021-09-30 00:00:00-04:00,119.6500015258789,119.6500015258789,119.6500015258789,119.6500015258789,0
2021-10-01 00:00:00-04:00,115.76000213623047,115.76000213623047,115.76000213623047,115.76000213623047,0
2021-10-04 00:00:00-04:00,117.76000213623047,117.76000213623047,117.76000213623047,117.76000213623047,0
2021-10-05 00:00:00-04:00,117.8499984741211,117.8499984741211,117.8499984741211,117.8499984741211,0
2021-10-06 00:00:00-04:00,117.68000030517578,117.68000030517578,117.68000030517578,117.68000030517578,0
2021-10-07 00:00:00-04:00,118.0999984741211,118.0999984741211,118.0999984741211,118.0999984741211,0
2021-10-08 00:00:00-04:00,122.86000061035156,122.86000061035156,122.86000061035156,122.86000061035156,0
2021-10-11 00:00:00-04:00,130.24000549316406,130.24000549316406,130.24000549316406,130.24000549316406,0
2021-10-12 00:00:00-04:00,126.41999816894531,126.41999816894531,126.41999816894531,126.41999816894531,132
2021-10-13 00:00:00-04:00,122.29000091552734,122.29000091552734,122.29000091552734,122.29000091552734,0
2021-10-14 00:00:00-04:00,122.83000183105469,122.83000183105469,122.83000183105469,122.83000183105469,0
2021-10-15 00:00:00-04:00,123.19000244140625,123.19000244140625,123.19000244140625,123.19000244140625,0
2021-10-18 00:00:00-04:00,123.4000015258789,123.4000015258789,123.4000015258789,123.4000015258789,0
2021-10-19 00:00:00-04:00,123.30000305175781,123.30000305175781,123.30000305175781,123.30000305175781,0
2021-10-20 00:00:00-04:00,123.19999694824219,123.48999786376953,123.19999694824219,123.48999786376953,0
2021-10-21 00:00:00-04:00,122.88999938964844,122.88999938964844,122.88999938964844,122.88999938964844,0
2021-10-22 00:00:00-04:00,122.5,122.5,122.5,122.5,0
2021-10-25 00:00:00-04:00,122.05999755859375,122.05999755859375,122.05999755859375,122.05999755859375,0
2021-10-26 00:00:00-04:00,122.47000122070312,122.47000122070312,122.47000122070312,122.47000122070312,0
2021-10-27 00:00:00-04:00,122.36000061035156,122.36000061035156,122.36000061035156,122.36000061035156,0
2021-10-28 00:00:00-04:00,121.94000244140625,121.94000244140625,121.94000244140625,121.94000244140625,0
2021-10-29 00:00:00-04:00,121.2300033569336,121.2300033569336,121.2300033569336,121.2300033569336,0
2021-11-01 00:00:00-04:00,102.58000183105469,102.58000183105469,102.58000183105469,102.58000183105469,0
2021-11-02 00:00:00-04:00,99.4000015258789,99.4000015258789,99.4000015258789,99.4000015258789,0
2021-11-03 00:00:00-04:00,99.3499984741211,99.3499984741211,99.3499984741211,99.3499984741211,0
2021-11-04 00:00:00-04:00,97.16999816894531,97.16999816894531,97.16999816894531,97.16999816894531,0
2021-11-05 00:00:00-04:00,94.43000030517578,94.43000030517578,94.43000030517578,94.43000030517578,0
2021-11-08 00:00:00-05:00,94.36000061035156,94.36000061035156,94.36000061035156,94.36000061035156,0
2021-11-09 00:00:00-05:00,91.9800033569336,91.9800033569336,91.9800033569336,91.9800033569336,0
2021-11-10 00:00:00-05:00,92.19000244140625,92.19000244140625,92.19000244140625,92.19000244140625,0
2021-11-11 00:00:00-05:00,93.62999725341797,93.62999725341797,93.62999725341797,93.62999725341797,0
2021-11-12 00:00:00-05:00,93.4000015258789,93.4000015258789,93.4000015258789,93.4000015258789,0
2021-11-15 00:00:00-05:00,92.36000061035156,92.36000061035156,92.36000061035156,92.36000061035156,0
2021-11-16 00:00:00-05:00,92.01000213623047,92.01000213623047,92.01000213623047,92.01000213623047,0
2021-11-17 00:00:00-05:00,92.76000213623047,92.76000213623047,92.76000213623047,92.76000213623047,0
2021-11-18 00:00:00-05:00,92.01000213623047,92.01000213623047,92.01000213623047,92.01000213623047,0
2021-11-19 00:00:00-05:00,92.77999877929688,92.77999877929688,92.77999877929688,92.77999877929688,0
2021-11-22 00:00:00-05:00,93.38999938964844,93.38999938964844,93.38999938964844,93.38999938964844,0
2021-11-23 00:00:00-05:00,93.98999786376953,93.98999786376953,93.98999786376953,93.98999786376953,0
2021-11-24 00:00:00-05:00,94.33000183105469,94.33000183105469,94.33000183105469,94.33000183105469,0
2021-11-26 00:00:00-05:00,94.44000244140625,94.44000244140625,94.44000244140625,94.44000244140625,0
2021-11-29 00:00:00-05:00,94.70999908447266,94.70999908447266,94.70999908447266,94.70999908447266,0
2021-11-30 00:00:00-05:00,94.97000122070312,94.97000122070312,94.97000122070312,94.97000122070312,0
2021-12-01 00:00:00-05:00,103.16999816894531,103.16999816894531,103.16999816894531,103.16999816894531,0
2021-12-02 00:00:00-05:00,101.81999969482422,101.81999969482422,101.81999969482422,101.81999969482422,0
2021-12-03 00:00:00-05:00,101.48999786376953,101.48999786376953,101.48999786376953,101.48999786376953,0
2021-12-06 00:00:00-05:00,103.73999786376953,103.73999786376953,103.73999786376953,103.73999786376953,0
2021-12-07 00:00:00-05:00,108.04000091552734,108.04000091552734,108.04000091552734,108.04000091552734,0
2021-12-08 00:00:00-05:00,106.7699966430664,106.7699966430664,106.7699966430664,106.7699966430664,0
2021-12-09 00:00:00-05:00,106.48999786376953,106.48999786376953,106.48999786376953,106.48999786376953,0
2021-12-10 00:00:00-05:00,105.0,105.0,105.0,105.0,0
2021-12-13 00:00:00-05:00,108.51000213623047,108.51000213623047,108.51000213623047,108.51000213623047,0
2021-12-14 00:00:00-05:00,107.04000091552734,107.04000091552734,107.04000091552734,107.04000091552734,0
2021-12-15 00:00:00-05:00,109.22000122070312,109.22000122070312,109.22000122070312,109.22000122070312,0
2021-12-16 00:00:00-05:00,111.19000244140625,111.19000244140625,111.19000244140625,111.19000244140625,0
2021-12-17 00:00:00-05:00,111.63999938964844,111.63999938964844,111.63999938964844,111.63999938964844,0
2021-12-20 00:00:00-05:00,113.79000091552734,113.79000091552734,113.79000091552734,113.79000091552734,0
2021-12-21 00:00:00-05:00,113.63999938964844,113.63999938964844,113.63999938964844,113.63999938964844,0
2021-12-22 00:00:00-05:00,112.54000091552734,112.54000091552734,112.54000091552734,112.54000091552734,0
2021-12-23 00:00:00-05:00,112.54000091552734,112.54000091552734,112.54000091552734,112.54000091552734,0
2021-12-27 00:00:00-05:00,112.98999786376953,112.98999786376953,112.98999786376953,112.98999786376953,0
2021-12-28 00:00:00-05:00,112.29000091552734,112.29000091552734,112.29000091552734,112.29000091552734,0
2021-12-29 00:00:00-05:00,112.33999633789062,112.33999633789062,112.33999633789062,112.33999633789062,0
2021-12-30 00:00:00-05:00,112.23999786376953,112.23999786376953,112.23999786376953,112.23999786376953,0
2021-12-31 00:00:00-05:00,112.5,112.5,112.5,112.5,0
2022-01-03 00:00:00-05:00,120.4000015258789,120.4000015258789,120.4000015258789,120.4000015258789,0
2022-01-04 00:00:00-05:00,120.91000366210938,120.91000366210938,120.91000366210938,120.91000366210938,200
2022-01-05 00:00:00-05:00,124.13999938964844,124.13999938964844,124.13999938964844,124.13999938964844,0
2022-01-06 00:00:00-05:00,125.94000244140625,125.94000244140625,125.94000244140625,125.94000244140625,0
2022-01-07 00:00:00-05:00,126.20999908447266,126.20999908447266,126.20999908447266,126.20999908447266,0
2022-01-10 00:00:00-05:00,124.4800033569336,124.4800033569336,124.4800033569336,124.4800033569336,0
2022-01-11 00:00:00-05:00,126.75,126.75,126.75,126.75,0
2022-01-12 00:00:00-05:00,128.66000366210938,128.66000366210938,128.66000366210938,128.66000366210938,20
2022-01-13 00:00:00-05:00,127.83999633789062,127.83999633789062,127.83999633789062,127.83999633789062,20
2022-01-14 00:00:00-05:00,126.23999786376953,126.23999786376953,126.23999786376953,126.23999786376953,10
2022-01-18 00:00:00-05:00,127.4800033569336,127.4800033569336,127.4800033569336,127.4800033569336,0
2022-01-19 00:00:00-05:00,127.41000366210938,127.41000366210938,127.41000366210938,127.41000366210938,20
2022-01-20 00:00:00-05:00,129.08999633789062,129.08999633789062,129.08999633789062,129.08999633789062,0
2022-01-21 00:00:00-05:00,129.49000549316406,129.49000549316406,129.49000549316406,129.49000549316406,0
2022-01-24 00:00:00-05:00,128.74000549316406,128.74000549316406,128.74000549316406,128.74000549316406,0
2022-01-25 00:00:00-05:00,129.94000244140625,129.94000244140625,129.94000244140625,129.94000244140625,0
